disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,214440,False,0uKeBMGZc5Jdi2OWEfm22S,False,True,"Jesu, Joy of Man’s Desiring (Arr. for Violin and Chorus by Samuel Adler)",34,1,track,single,"Jesu, Joy of Man’s Desiring (Arr. for Violin and Chorus by Samuel Adler)",2022,classical,0.237,0.217,7,-15.37,1,0.0691,0.898,0.00367,0.187,0.234,95.497,4
1,151160,False,4VDb9AUlo2Vvf4brdEMOIg,False,True,"Partita No. 2 In C Minor, BWV 826: IV. Sarabande",34,1,track,single,"Bach: Partita No. 2 in C Minor, BWV 826: IV. Sarabande",2022,classical,0.337,0.0425,3,-30.529,1,0.0439,0.987,0.919,0.0892,0.104,90.671,3
1,264844,False,7elLKWtTEMCbOmYZ37ci9r,False,True,Temple White,65,10,track,album,Underwater,2022,classical,0.303,0.00958,8,-28.556,1,0.054,0.991,0.953,0.109,0.212,72.204,5
1,60533,False,7grC8OB6P9HBjds2UcUBvv,False,True,"Goldberg Variations, BWV 988: Var. 10 Fughetta a 1 Clav.",31,2,track,album,A Moment of Music: Bach,2022,classical,0.443,0.255,4,-16.81,0,0.0335,0.99,0.959,0.11,0.444,135.409,4
1,46173,False,15Ah46KSW0y4fUy6X5xksS,False,True,"English Suite No. 3 in G Minor, BWV 808: VIb Gavotte I da capo",31,1,track,album,A Moment of Music: Bach,2022,classical,0.489,0.367,0,-19.449,0,0.0413,0.967,0.861,0.205,0.971,104.984,4
1,34160,False,5JuoYUzv2fpu7FwsEevfWW,False,True,"Musical Offering, BWV 1079 - Ed. Marriner: Canones diversi: Canon 3 a 2 per Motum contrarium",30,6,track,album,A Moment of Music: Bach,2022,classical,0.44,0.0878,8,-27.94,1,0.0667,0.993,0.388,0.0838,0.526,140.15,4
1,91133,False,3NngxXeO8Vfc0rz1jeqg80,False,True,"Sinfonia in E Minor, BWV 4/1: Christ lag in Todesbanden",32,17,track,album,"Bach: Concertos for Recorder, Vol. 2",2022,classical,0.064,0.0722,3,-19.203,0,0.0399,0.978,0.879,0.127,0.0383,66.093,4
1,50666,False,3wUkHWLs0od6YimhrIhrAq,False,True,"Musical Offering, BWV 1079: Canon a 2 per motum contrarium",29,14,track,album,A Moment of Music: Bach,2022,classical,0.209,0.0941,0,-22.033,0,0.0426,0.99,0.934,0.112,0.457,134.39,3
1,39666,False,5Qw8i6ibgZmhCcl6JzBFaM,False,True,"Musical Offering, BWV 1079: Canon a 2 violini in unisono",31,3,track,album,A Moment of Music: Bach,2022,classical,0.402,0.0776,0,-21.044,1,0.046,0.916,0.0908,0.191,0.371,114.935,3
1,44360,False,2ioPUDGkmS8iCu6ARySmrQ,False,True,"Invention No. 4 in D minor, BWV775",30,10,track,album,A Moment of Music: Bach,2022,classical,0.211,0.258,5,-22.913,1,0.0355,0.978,0.963,0.117,0.926,112.085,4
1,51866,False,19oST6Q07aI1fLZqsx3atN,False,True,"15 Two-part Inventions, BWV 772/786: No. 8 in F, BWV 779",29,17,track,album,A Moment of Music: Bach,2022,classical,0.643,0.212,5,-22.595,1,0.0466,0.97,0.528,0.103,0.952,129.544,4
1,43666,False,05tmvkASQSTdGuiTaMbMBE,False,True,"Musical Offering, BWV 1079 - Ed. Marriner: Canon perpetuus super Thema Regium",30,7,track,album,A Moment of Music: Bach,2022,classical,0.265,0.164,0,-27.119,1,0.0382,0.784,0.000351,0.0965,0.168,130.202,4
1,49466,False,55cApw0VZW8kl6lLw6NILY,False,True,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Variation VIII. Allegro",28,22,track,album,A Moment of Music: Bach,2022,classical,0.417,0.294,9,-20.786,0,0.0385,0.978,0.855,0.297,0.9,121.325,4
1,245013,False,004Hm9z7AJAdCbaudReg3f,False,True,"Aria Concerto in G Major: I. Allegro, BWV 74/5",28,1,track,album,"Bach: Concertos for Recorder, Vol. 2",2022,classical,0.603,0.286,6,-17.066,1,0.0411,0.971,0.719,0.314,0.818,111.319,4
1,52000,False,5dc25GmdatefXBl5s2g5Dy,False,True,"Brandenburg Concerto No. 3 in G, BWV 1048: 2. Adagio (BWV 1019a)",28,28,track,album,A Moment of Music: Bach,2022,classical,0.279,0.0564,4,-30.55,0,0.0482,0.58,0.13,0.23,0.158,142.559,5
1,48240,False,551AyD8FY1gC1ubD1zRzJQ,False,True,"Goldberg Variations, BWV 988: Var. 5 a 1 ovvero 2 Clav.",28,24,track,album,A Moment of Music: Bach,2022,classical,0.3,0.254,7,-18.305,1,0.0418,0.993,0.96,0.11,0.225,128.508,4
1,51853,False,0V3cdj70y8H2ZRqYSU2Tgz,False,True,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in G major BWV 860",27,36,track,album,A Moment of Music: Bach,2022,classical,0.312,0.292,7,-21.843,1,0.037,0.983,0.926,0.174,0.961,87.411,4
1,48760,False,5ibdfz1JkXlIAXGo16ua5L,False,True,"Cantata, BWV 137 ""Lobe den Herren, den mächtigen König der Ehren"" - Arr. for 3 trumpets, timpani and organ: ""Lobe den Herren"" Final chorale in C Major",29,15,track,album,A Moment of Music: Bach,2022,classical,0.249,0.112,10,-18.629,1,0.0278,0.895,0.933,0.111,0.424,80.475,4
1,55000,False,0hSwSKucSWq32mOb9Bpdbs,False,True,"Musical Offering, BWV 1079: Canon a 2 cancrizans",27,33,track,album,A Moment of Music: Bach,2022,classical,0.534,0.0758,5,-27.234,0,0.0632,0.995,0.00194,0.14,0.951,82.594,5
1,48000,False,11cZPUNbKeIRQ2apTUuLiP,False,True,"Partita No. 6 In E Minor, BWV 830: 4. Air",29,16,track,album,A Moment of Music: Bach,2022,classical,0.387,0.43,4,-16.469,0,0.0598,0.987,0.89,0.248,0.577,91.684,4
1,33573,False,6D1YThZi5xPO6zuXFlWXXz,False,True,"Musical Offering, BWV 1079: 4c. Canon 3 a 2 per motum contrarium",30,12,track,album,A Moment of Music: Bach,2022,classical,0.535,0.132,11,-26.172,0,0.0467,0.991,0.949,0.249,0.587,90.473,4
1,33626,False,0g0fWVYF1TqDA675ougD9g,False,True,Concerto for Cor Anglais (from BWV 54): 2. Adagio,30,11,track,album,A Moment of Music: Bach,2022,classical,0.128,0.118,7,-23.025,0,0.048,0.981,0.686,0.103,0.379,191.004,4
1,47040,False,6xrb3LtvocFngQWAaGqjSh,False,True,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Variation VII. Un poco allegro",29,18,track,album,A Moment of Music: Bach,2022,classical,0.555,0.234,11,-22.39,0,0.0419,0.985,0.92,0.165,0.965,128.019,4
1,34000,False,0hjhJSFlaTGoa9IvbhlG36,False,True,"Musical Offering, BWV 1079: Canon perpetuus super thema regium",30,13,track,album,A Moment of Music: Bach,2022,classical,0.438,0.248,10,-20.288,1,0.0694,0.932,0.884,0.0981,0.111,110.722,5
1,229741,False,0j1rMHZVgvXeQAMJTow4Mc,False,True,"Violin Sonata No. 1 in G Minor, BWV 1001: I. Adagio",28,1,track,album,J. S. Bach: Sonatas & Partitas for Solo Violin,2022,classical,0.294,0.0301,7,-23.753,0,0.0491,0.992,0.253,0.225,0.191,124.576,3
1,52453,False,01soud0MoXED6tJjo5f6zz,False,True,"Toccata in D Minor, BWV 913: I. Allegro",26,45,track,album,A Moment of Music: Bach,2022,classical,0.276,0.116,2,-23.812,1,0.0382,0.993,0.916,0.122,0.609,79.274,4
1,53000,False,5Hc9Lyi5MbRRpRSsLf5ups,False,True,"Musical Offering, BWV 1079 - Ed. Marriner: Canones diversi: Canon 1 a 2 (Canon cancrizans)",26,43,track,album,A Moment of Music: Bach,2022,classical,0.53,0.178,0,-23.669,0,0.0902,0.994,0.681,0.0888,0.956,87.428,4
1,55200,False,5sH8uYUv1DbwNBd364dIAG,False,True,"English Suite No. 3 in G Minor, BWV 808: VII. Gavotte II",27,38,track,album,A Moment of Music: Bach,2022,classical,0.317,0.0135,0,-33.989,1,0.0382,0.996,0.921,0.116,0.717,141.544,4
1,45973,False,1jkJ75jNVAEDERZYymEtyQ,False,True,"Musical Offering, BWV 1079: Canon a 2 (I)",28,23,track,album,A Moment of Music: Bach,2022,classical,0.514,0.253,0,-18.573,0,0.062,0.996,0.94,0.395,0.9,97.693,4
1,46840,False,5GP3zChqBpEOGOFSyTGKjx,False,True,"Goldberg Variations, BWV 988: Var. 4 a 1 Clav.",28,26,track,album,A Moment of Music: Bach,2022,classical,0.601,0.209,7,-20.728,1,0.0463,0.996,0.891,0.117,0.951,97.074,1
1,51962,False,1VMjKGZaOvd189xCHw5S1g,False,True,"Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio IX",28,31,track,album,A Moment of Music: Bach,2022,classical,0.267,0.326,9,-20.458,1,0.041,0.992,0.918,0.187,0.728,115.409,5
1,59093,False,2NtpZPxnV35Dcr7ao8emPL,False,True,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Variation V. Un poco allegro",25,52,track,album,A Moment of Music: Bach,2022,classical,0.546,0.304,4,-25.556,1,0.0528,0.989,0.935,0.11,0.416,104.887,4
1,41973,False,07MF9EB1zAlShvyaqAqg4w,False,True,"Prelude and Fugue in A Major, BWV 896: I. Praeludium",24,23,track,album,J.S. Bach: Miscellaneous Pieces for Harpsichord,2022,classical,0.22,0.29,8,-21.848,1,0.0343,0.737,0.956,0.0762,0.811,84.683,1
1,48333,False,4e2OS9d8T9Ce5yPVZlUYNB,False,True,"Partita No. 5 in G, BWV 829: 3. Corrente",29,19,track,album,A Moment of Music: Bach,2022,classical,0.301,0.407,7,-20.255,1,0.0477,0.985,0.907,0.143,0.594,140.441,4
1,50666,False,45RJ70cKBJpTwPaRnC4Cf4,False,True,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in G major BWV 860",29,20,track,album,A Moment of Music: Bach,2022,classical,0.441,0.237,7,-19.674,1,0.0311,0.988,0.932,0.217,0.939,96.198,4
1,55853,False,04aVW6lIYidhduG2HH0xmS,False,True,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Variation II",28,29,track,album,A Moment of Music: Bach,2022,classical,0.599,0.247,4,-21.741,1,0.0365,0.99,0.927,0.128,0.88,106.846,4
1,56146,False,6wCTHMHJvZxFjasXT049qb,False,True,"15 Two-part Inventions, BWV 772/786: No. 10 in G, BWV 781",27,34,track,album,A Moment of Music: Bach,2022,classical,0.607,0.163,7,-22.368,1,0.0731,0.98,0.737,0.128,0.966,87.133,4
1,55480,False,4kKZoSgbGMB1QQyWUDbZDB,False,True,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Variation III",27,32,track,album,A Moment of Music: Bach,2022,classical,0.497,0.304,2,-22.512,1,0.0379,0.985,0.83,0.124,0.964,106.595,4
1,52173,False,4147HgMJ6SuAB6jU2Lrhu2,False,True,"Three-Part Inventions, BWV 787-801: No. 10 in G, BWV 796",27,35,track,album,A Moment of Music: Bach,2022,classical,0.481,0.256,7,-24.668,1,0.0473,0.911,0.726,0.135,0.92,128.645,4
1,50973,False,6rl1X7wnDab0vpqcLon1pl,False,True,"Goldberg Variations, BWV 988: Var. 6 Canone alla Seconda a 1 Clav.",27,37,track,album,A Moment of Music: Bach,2022,classical,0.341,0.274,7,-23.929,1,0.0475,0.989,0.934,0.116,0.977,117.104,4
1,48533,False,2ONNCdQt1m8tpFsVQOdskg,False,True,"Partita No. 1 in B flat, BWV 825: 5. Menuet I",29,21,track,album,A Moment of Music: Bach,2022,classical,0.466,0.161,10,-29.551,1,0.0785,0.995,0.931,0.114,0.961,149.521,4
1,59933,False,6el4tPUOGkdEAra8XNih6U,False,True,"Goldberg Variations, BWV 988: Var. 8 a 2 Clav.",25,57,track,album,A Moment of Music: Bach,2022,classical,0.278,0.335,7,-15.782,1,0.034,0.989,0.883,0.114,0.763,103.428,3
1,55960,False,5y4b1zGA5bOp35YpuTU365,False,True,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in F major BWV 856",25,58,track,album,A Moment of Music: Bach,2022,classical,0.384,0.287,5,-21.253,1,0.0401,0.981,0.887,0.123,0.961,121.134,3
1,47000,False,49L10S6izNPRLWz7aTJx9o,False,True,"Vom Himmel hoch da komm ich her, BWV 769 - Orch. Stravinsky: Choral",28,27,track,album,A Moment of Music: Bach,2022,classical,0.232,0.0142,0,-24.701,1,0.0308,0.996,0.867,0.133,0.255,95.139,5
1,57493,False,5c815yQVUtOlZUslKuNdTs,False,True,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in B major BWV 868",25,55,track,album,A Moment of Music: Bach,2022,classical,0.184,0.189,8,-28.07,0,0.0447,0.993,0.889,0.137,0.444,85.376,3
1,57842,False,2Nefd7XqfqciVa06nOJlrM,False,True,"Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio III",25,59,track,album,A Moment of Music: Bach,2022,classical,0.492,0.192,9,-21.635,1,0.0327,0.995,0.872,0.181,0.929,101.787,4
1,55773,False,0yaEQsLMBWaeQgfIpnutAP,False,True,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Variation IV. Allegro",27,40,track,album,A Moment of Music: Bach,2022,classical,0.468,0.372,4,-21.423,1,0.0365,0.98,0.842,0.158,0.964,108.67,3
1,52162,False,0P0Lw4sLngKBF9lHVq887k,False,True,"Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio VIII. Allegro",26,46,track,album,A Moment of Music: Bach,2022,classical,0.365,0.207,9,-22.751,0,0.0405,0.992,0.906,0.145,0.706,109.675,4
1,52786,False,2bZ8YRZ7fZH5iraVDHsljN,False,True,"Concerto for Oboe (from BWV 105, 170 & 49): 3. Adagio",28,30,track,album,A Moment of Music: Bach,2022,classical,0.264,0.109,2,-20.85,0,0.0426,0.964,0.945,0.122,0.0581,75.285,3
1,57560,False,33yWxasQMi2jLYWCkspfxS,False,True,"French Suite No. 4 in E-Flat Major, BWV 815: V. Menuet",26,48,track,album,A Moment of Music: Bach,2022,classical,0.43,0.0481,0,-27.848,0,0.0371,0.995,0.874,0.16,0.626,68.846,4
1,58160,False,4NSqVmxC7BjFHW1AlySDfk,False,True,"English Suite No. 3 in G Minor, BWV 808: VIII. Gavotte I da capo",24,62,track,album,A Moment of Music: Bach,2022,classical,0.677,0.0843,7,-26.245,0,0.0723,0.995,0.895,0.136,0.903,74.39,4
1,65026,False,4hStcEbO5w08VYW3TCcPtH,False,True,"Choral ""Gib dich zufrieden und sei stille"", BWV 511 (Notebook for Anna Magdalena Bach, 1725)",24,72,track,album,A Moment of Music: Bach,2022,classical,0.407,0.0347,7,-27.105,0,0.047,0.994,0.917,0.117,0.606,139.102,3
1,54240,False,6Az9MQhKwg3Xox525PNksf,False,True,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Praeludium 11",26,42,track,album,A Moment of Music: Bach,2022,classical,0.376,0.208,5,-23.178,1,0.0367,0.993,0.874,0.112,0.853,124.135,3
1,59853,False,6tZWLavITrsSDcIoycxlqm,False,True,"Partita No. 4 in D Major, BWV 828: 6. Menuet",23,77,track,album,A Moment of Music: Bach,2022,classical,0.296,0.043,2,-34.469,1,0.0399,0.982,0.894,0.0657,0.418,61.101,3
1,62346,False,4gjWv2dC0ybExhwWZQyve2,False,True,"Musical Offering, BWV 1079: 4g. Canon perpetuus super thema regium",23,75,track,album,A Moment of Music: Bach,2022,classical,0.276,0.0289,9,-24.067,1,0.0617,0.981,0.929,0.0878,0.295,72.46,3
1,65293,False,1RSTDmraiDHuitAtg9D9Ra,False,True,"BWV 965 Sonata in A minor, after J.A. Reincken ""Hortus musicus"" Sonata I: V. Courante",22,90,track,album,A Moment of Music: Bach,2022,classical,0.308,0.372,8,-19.212,0,0.0405,0.763,0.000458,0.13,0.972,83.988,4
1,46840,False,58kpUjXJcCgK9wVPg1an6L,False,True,"Goldberg Variations, BWV 988: Var. 4 a 1 Clav.",20,15,track,album,Bach - Inspiring Classics,2022,classical,0.601,0.209,7,-20.728,1,0.0463,0.996,0.891,0.117,0.951,97.074,1
1,49466,False,6aekJ61J5B9HgWKxrLR4oK,False,True,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Variation VIII. Allegro",21,11,track,album,Bach - Inspiring Classics,2022,classical,0.417,0.294,9,-20.786,0,0.0385,0.978,0.855,0.297,0.9,121.325,4
1,74680,False,4v1DFbJrXkIpXaPsX35vtA,False,True,"French Suite No. 2 in C minor, BWV 813: 4. Air",20,1,track,album,Bach: Autumn Classical,2022,classical,0.48,0.213,3,-26.663,1,0.043,0.991,0.93,0.125,0.967,105.281,4
1,61760,False,5BHWKB4Qvz7jxM8qVW197K,False,True,"Goldberg Variations, BWV 988: Variatio 4 a 1 Clav. - Live at Thomaskirche Leipzig / 2020",22,89,track,album,A Moment of Music: Bach,2022,classical,0.39,0.338,7,-14.71,1,0.042,0.989,0.825,0.15,0.831,96.091,1
1,72000,False,0ufb1u3quAYNpVYSN40nxX,False,True,"Musical Offering, BWV 1079 - Ed. Marriner: Canon perpetuus",18,141,track,album,A Moment of Music: Bach,2022,classical,0.427,0.146,0,-24.608,0,0.0509,0.934,0.00224,0.525,0.895,165.358,4
1,63840,False,6nHpRzog8uxkjiDdomLKa3,False,True,"Goldberg Variations, BWV 988: Var. 4 a 1 Clav.",22,93,track,album,A Moment of Music: Bach,2022,classical,0.454,0.172,7,-23.228,1,0.0383,0.987,0.906,0.122,0.716,92.256,1
1,44160,False,2YT5GIPofKFXRZK7X6uwXf,False,True,"Partita No. 1 in B Flat Major, BWV 825: VI. Menuet II",22,96,track,album,A Moment of Music: Bach,2022,classical,0.481,0.189,10,-20.954,1,0.0829,0.994,0.912,0.178,0.433,73.112,1
1,59506,False,22O7I5nUU3kWjVfuCMWzJM,False,True,"Partita No. 5 in G, BWV 829: 5. Tempo di minuetto",26,51,track,album,A Moment of Music: Bach,2022,classical,0.367,0.284,7,-21.891,1,0.0643,0.995,0.943,0.159,0.96,173.96,4
1,61333,False,2RR1wcbQ5P1jDwWllnjEab,False,True,"Musical Offering, BWV 1079 - Ed. Marriner: Canones diversi: Canon 2 a 2 Violini in unisono",24,68,track,album,A Moment of Music: Bach,2022,classical,0.278,0.0541,0,-25.623,0,0.047,0.96,0.335,0.437,0.202,100.867,5
1,73666,False,5M9B3EVqFmjQ6NZVRVQLQN,False,True,"Invention No. 3 in D, BWV774",18,149,track,album,A Moment of Music: Bach,2022,classical,0.378,0.135,11,-26.54,0,0.0358,0.992,0.93,0.122,0.863,79.058,4
1,54240,False,7Lr45hf59WfMwADHfNNbcZ,False,True,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Praeludium 11",19,28,track,album,Bach - Inspiring Classics,2022,classical,0.376,0.208,5,-23.178,1,0.0367,0.993,0.874,0.112,0.853,124.135,3
1,56000,False,2UDo7S84Xw3ga0uc69iXKV,False,True,"Sonata For Violin Or Flute And Continuo, No. 2 In G, BWV 1021: 2. Vivace",25,54,track,album,A Moment of Music: Bach,2022,classical,0.545,0.226,6,-16.892,1,0.0465,0.865,5.45e-06,0.109,0.827,94.558,3
1,73373,False,2Vccok6rRD6ltslZQZeBpS,False,True,"French Suite No. 4 in E flat, BWV 815: 4. Gavotte",17,156,track,album,A Moment of Music: Bach,2022,classical,0.346,0.0983,0,-29.403,0,0.0439,0.993,0.946,0.187,0.884,151.959,4
1,50973,False,5fN52TNEPSuO4RsIVGqz5S,False,True,"Goldberg Variations, BWV 988: Var. 6 Canone alla Seconda a 1 Clav.",15,29,track,album,Bach: Autumn Classical,2022,classical,0.341,0.274,7,-23.929,1,0.0475,0.989,0.934,0.116,0.977,117.104,4
